hour,day_of_week,distance,weather_impact,traffic_density,restaurant_busy,prep_time_base,order_complexity,delivery_time
18,5,10.21663442883681,2.703076714726734,10.40556732302111,3.9306056744422944,24.662071415096943,1.1265249337864236,74.73639238014468
18,4,7.901631239502565,1.9950940329158007,6.9399226799291736,7.910815095485382,11.686673144600462,1.284434965765226,44.277794958336855
9,0,9.338514022572538,5.903432800760058,7.739446576259727,9.189689900508831,18.213539465649436,1.3117806189499293,60.53660759921931
21,5,3.114794212325782,0.16035127904135482,5.651471978793807,5.9095369468760595,12.279338069715454,2.014779721880557,32.0666885610579
16,1,8.146036124425706,3.4223823036113625,6.8732565028039865,2.3046475734812537,13.522389073604305,1.4190111887441197,46.424754458616874
12,1,12.052820953360177,7.972310824036718,10.44023202655843,5.929324794748158,9.11740727415217,4.454719814231879,68.50860276146919
17,0,13.896665334469995,2.98210024144129,5.774020235580442,7.430123132551699,8.76509567592517,3.8711815238802543,62.09301093420668
8,4,9.289518034229882,7.788839480723168,7.46899236189372,7.277254473633725,15.479661438369735,4.689834146567893,59.87012241039758
8,0,4.832729778922717,7.017321295443397,9.6446965386291,1.0659568002378053,14.73326716497228,3.2054003840467353,41.34296770636436
12,3,14.134396782932264,4.094456514695649,12.193824625930386,2.5395680801072964,9.485650068807585,4.7788187333631935,77.10134036326714
14,1,3.530216443248099,1.9105775031198817,6.08547647777584,9.433210997196705,23.589250359216535,3.321570070198627,41.65645917311759
21,2,14.086698353135475,7.242259055935378,3.0482751980684544,4.017600457281093,16.174663991852242,1.752781284527079,65.7079078807673
10,6,7.1015146014432835,1.123355712275389,9.929720174990841,2.158688481855446,10.258451894341427,2.7136758950332376,48.456691091577554
23,2,2.8231911252164057,1.4029494020846052,2.839097282988452,6.620182538268489,21.697088402384352,3.5704760341129136,34.8510156535739
21,0,7.2943331987061955,5.301455446550362,2.0211497646044574,1.9749930409108876,13.603635362639203,2.6486747255504817,40.20890896582021
15,6,13.527703734659276,0.16982620042846897,4.351384174100663,9.452261884018656,20.432633864586176,4.378520020427847,75.36695604788585
23,3,7.525286389081115,3.104924198557769,4.2247298485877485,8.875180629554361,10.706214792938027,4.041885845322153,41.455712540082736
22,4,6.636229166069588,3.080579522420469,9.233183038758007,4.439665106065414,12.568433567406714,2.2772733847612945,43.28503411133707
13,6,12.270843753412283,4.963277243375126,11.952601803622022,1.0982575119046376,17.674756305424772,3.6630428227235114,82.41957104460161
23,3,13.821630789169289,6.911746810115391,2.6631052513802684,2.9877784720072804,12.10927063591648,1.250281046137311,59.235487752194246
22,4,4.053935314614387,4.519889086802144,7.730708604755693,3.542117566002174,21.51892276821785,1.7573135905380157,41.91193328223706
8,6,6.805743144341081,7.638693817765053,7.752986905408404,8.623855500038482,11.767149296956852,1.9141032891746632,51.04432566598242
17,3,5.389300996013833,1.7411698351759899,9.864746982983588,6.680460346898299,14.566471826185218,3.2614996546865895,41.04216172689606
15,3,1.124167322785578,2.3162373722967713,5.135400491572396,7.510643559316587,24.88858941625546,2.6433460643485067,33.99282113433245
12,3,7.496863322844477,6.728251103707355,7.326628242020236,1.7671572647474854,9.85738606611364,4.643446881957489,45.07302545875142
20,1,6.438944543670361,6.088104175091461,5.401071456386896,6.699523060685771,14.765134988299495,2.583874476443535,44.2513537815875
23,6,9.913166000340206,3.5314664817526076,4.560111677685586,2.57015544730512,9.350040206433185,4.016891015034491,52.55406540913353
21,1,9.702499516556697,6.856324636563934,4.581579233211341,6.960715218363865,8.445682661978827,1.2361021022678393,47.56117232355968
23,0,13.78070811154982,3.802174145061815,7.133254950094738,5.613923052634639,18.154488250211884,1.800126609890008,72.9774337187498
9,0,10.740964876776383,7.065906978673544,3.441212398039206,5.377304352423383,20.17927835906316,3.4625353336254436,61.57316633161267
15,6,14.6516807055407,5.841929333362915,8.67672217161299,3.722893920098817,17.855036397876,4.88100649767887,85.81514116578259
17,6,14.023781151118488,7.064969059042849,5.985262772835026,4.350320187726069,9.589251431601465,2.122712879321206,69.2281376281223
14,6,1.1085596703547846,1.4247534798226473,8.198543286573127,7.675523242359298,19.750754385645976,1.0086200046003766,33.56218189950813
11,1,8.329359110089285,2.6803605092824645,6.3233997500059145,9.593110176250013,20.788226851697136,4.1856498576539085,56.62715111321549
22,5,6.419422524490088,2.416572565269762,6.918576901312649,3.8430381137108633,18.319755990918495,2.5026743841940564,48.09363611926748
11,6,8.060788763051333,2.374560120365702,2.7023406565445223,7.745919884444658,17.58320944466331,2.843421408003643,53.751354216931404
14,1,7.203402570664402,0.5826806398168571,2.461463278099883,6.752329963422067,10.019199607125465,3.671679506791674,35.015025923821526
14,5,1.4929231947544908,0.707888102740351,9.421167330626748,5.507758120233059,23.149131716529023,3.7572893912417182,38.51128993612446
18,4,2.01109847440621,1.572328857322633,8.064472180823012,6.903552053994443,20.10541106900441,3.0653667620832574,32.42753649307968
19,3,7.153431295347884,3.3214834220264846,10.771702507162342,7.68808536624439,22.035824310852732,3.188698570778882,58.03555925494324
18,2,7.629549316480631,0.6723224316548606,9.610281030739685,9.132045241513982,17.163328580919213,1.2360179260411632,51.13099931330946
18,5,9.30402666555931,3.786351069704332,9.79389418990399,3.5440984295411493,13.351592557201968,1.0424015294335667,61.00581767618478
13,4,4.362918016704985,0.32953554069524493,7.908008181924496,3.973775049324168,18.09237241208112,2.552311821957613,36.906883018151156
13,6,5.196375502382697,0.5787537696690759,5.384336971613878,1.6547021086509894,19.640997563515533,1.8125925938793555,45.42766921623691
12,5,14.75654388777616,7.457887981448154,8.27787961454655,1.7634422355828363,10.250919844413747,3.0369532228866403,79.3820584728132
12,1,6.535450564933778,6.92585190326882,8.458139574303214,3.731173820097868,16.25807957996306,4.909044322524287,50.002924781079365
21,0,5.063698263915041,7.13210466948386,7.01287492492132,9.684982370037163,20.865123787311823,2.0202105979160594,48.472315580012314
14,3,13.953775540051609,2.3025933450218456,8.174970066952591,3.7275615754210207,11.963367850343909,4.050929924640122,68.94436941557134
10,3,5.12668966180456,4.970351494375384,9.807922373961057,4.63108702712664,21.696698187214103,1.6200282648368,48.23136991353737
18,5,6.129063628875032,1.5006596484943042,11.678658714056514,3.895976545100437,8.443582883173335,1.7157124879495491,42.07216330939865
16,5,1.29059408154873,4.749500237969207,6.526579152551696,2.079204139089737,21.57216117768095,1.1294130101694888,36.068709873617365
10,6,3.32773125918662,1.4681638631142206,3.5844599348572395,3.1870861311967587,23.489841279187782,3.5131649117609065,41.62361244589601
15,3,14.144777687031493,7.750214355612679,8.218656796513788,8.371780008911186,23.862865423547717,2.1230871391936073,86.43571968879145
11,1,7.37193862047526,4.60135624363848,5.3487314360133045,2.4939875048813147,8.924535372607528,3.082554177131199,39.23951823529094
15,1,14.122819983191613,6.609949229073214,5.345528016992778,1.3079622725067508,17.167335019696637,2.675240728783273,70.81644289194234
22,0,3.4728821660975813,3.3947312836708985,7.085870972616993,4.935551036194758,16.612241404356297,2.3372742559576922,34.350793525184756
13,4,11.352429658514295,2.2398630944418567,10.77822002798236,2.2537719182796834,9.427642980996788,2.596943987222372,59.92905887868007
13,4,9.599482065406653,2.8979965708121833,9.424577773710416,1.3136674339659002,18.50192631547978,4.313141432103095,60.94035947880197
11,1,11.2352711150493,3.2785978903230015,8.044737593911481,7.932214017854497,18.505253562959417,2.3081756702581813,66.30778289088023
13,1,4.327365176136511,5.015985809613273,9.585240269112807,8.030334806255096,15.349972970333488,3.051575842722928,40.3378881634224
13,6,8.09151299557835,1.0227208313788507,7.631606721166382,9.050058458175645,10.303271660638682,2.604156584349144,47.682494574306425
17,0,8.315773732785184,2.164401112127843,3.570213510075046,6.972854000802893,15.487675421455997,2.5884140584210713,45.84805703170016
13,5,14.576554666494207,4.591250044714713,9.07592333826738,1.256533294079485,8.243450409779715,3.9074643122573516,77.29595584446368
17,4,3.1177590985850205,6.62011225937849,2.9521229123672237,2.0667485665479752,18.808118439836626,1.7219890001326132,34.7602262743588
12,6,14.736702200913543,1.5075251328201942,7.347789003709778,2.4607139838666097,13.206479768708126,2.201981487331389,73.51186793632266
10,1,6.052490185737672,4.515466447948833,9.268393248717715,3.5036742275148582,18.74609532159321,4.274813831963312,49.09273200484576
23,6,13.912158701533931,2.884185258290249,2.236413039338359,7.373033438349084,13.004915942635916,1.0865697802122765,65.51062861857565
11,1,11.06925307557731,7.928036592491151,8.414763431316501,5.5336098089846075,18.11441813942528,2.0996206541434486,68.81164527098193
21,1,10.683390635951685,0.30658777221531786,5.35469984297904,5.232332717354573,18.741517062956262,2.407451475180835,57.049641947526645
20,3,7.065397407257084,7.513013922383668,8.67270849692917,7.883335811431522,24.168946648380533,2.895249639838713,60.846896686993965
11,3,3.9059499613182362,1.2441667935800176,4.728171348393077,4.863097877356652,8.871525795280357,4.684197711786757,26.202962456844627
8,6,1.1529768219126426,2.9471725596620777,2.3829308798962963,8.050392354478973,15.073613256674305,4.198186013498465,28.561434814802798
23,6,10.973277357571787,6.775803700693513,3.6574758464290733,6.073806970163656,8.178977429451022,1.6557919625031605,53.29203358692555
11,3,1.5801970834710226,0.6259778803438305,5.842418473188009,3.272363202279366,10.557477229719744,4.14186287155187,19.44621853389445
13,3,6.259361163274958,5.260535334087722,9.493727529046478,5.244597622603338,10.747626150558999,4.1229597029465825,43.15301687277504
15,4,9.692382036492816,6.9547140007187425,3.247658650005823,6.887555521516637,17.13661687919201,2.9724229779332174,55.20545357041719
10,3,8.253996615445674,3.567759148013871,5.595285974261382,1.7603279854430989,23.480951721127642,2.3588954346614224,55.60521741521718
9,1,2.3253732094398183,4.248638768681253,5.985553820484701,7.034888672275631,11.673548783217878,2.0540953077142974,26.111204051974557
17,2,2.0103394835011326,0.19084327950783475,2.433273436205778,8.11880224862754,19.569320105960294,4.299467898617578,30.066973911660284
9,1,3.991088472708579,4.242985649602254,5.603590848125324,7.74666276921211,13.464244305401198,3.4800421064537734,34.25503791680421
23,0,12.286275005431884,5.230766122664985,6.549825235284304,7.544789512563317,8.848077200293895,1.3796071629948883,58.77256115900511
8,5,5.483333090062135,5.572760885317738,9.010562170083471,4.257674928198719,23.962286287931235,1.528611263840216,57.98409214713716
22,1,5.859003645237646,0.82664927533453,7.854092878690978,8.90804213244545,14.537234672611785,2.9839735199201978,40.91303642661008
18,2,2.3078349037451336,7.676370171944973,12.142197887233218,3.4969738739370593,16.61862840159579,2.680893680955802,35.12217901502421
23,3,12.691441326025563,1.2604269855030648,2.3936799601861036,9.575851527144794,8.549215132107177,4.63380098484845,51.03270330133897
18,1,4.103568283409899,6.104101018665256,5.037355911769556,4.492037145208297,8.00551803920109,4.411480401171795,29.801740999574168
9,3,11.657017387109176,7.750647147395219,2.4359349307154137,4.711391642248174,9.36930818464357,4.93275947412168,52.851526976250405
16,6,3.701316263345674,1.7535837095791296,4.037662992678203,4.583265357082693,19.634415855322235,1.5748466235388152,37.733086826261804
16,6,9.455486174759665,3.809723462388706,2.3803571954029197,9.36419847804354,19.600822019774007,3.0479780181232203,61.618456199962345
15,2,0.5021473751876515,6.92190546687599,7.341442537174387,9.40369800954455,16.855522731123585,3.8484047402693218,28.946700230611494
14,2,2.2765150990034253,4.518499579932788,6.998735194825542,9.779454279835518,20.32400205091814,4.11575874500735,37.011714070569326
22,0,5.705442206087009,5.792672728160631,6.882039620552469,8.791541152547758,17.475912126219868,1.2897381611794687,45.54574914757942
12,4,7.541054128863809,5.178690423956579,9.253465252391678,5.361684886583468,15.85798100606831,3.300883258437252,52.579648114763664
13,6,9.574385719000865,7.053409427013153,9.193642968745344,6.783364023495146,20.3567490013406,4.306117842250394,71.97399397621021
13,5,14.256068710950395,7.731586505674087,6.163220467435646,3.596034506620647,22.82098563431243,3.1000021876496775,83.18491599245426
20,1,3.4815585210562734,0.6378726676325375,10.011418703550284,8.159119002094023,15.246945352072384,2.4473357690426574,33.360844388249774
9,4,2.9195841473377784,4.347258035558425,4.0117758516337,6.836382817244637,13.928111158622578,2.6811614566451962,29.853281105775096
23,0,9.010002418962326,7.772042917942453,6.383029667808716,7.467152363219258,11.876148634529455,3.722566292569156,53.346884783629314
17,2,10.412880231404541,6.637835164448683,7.687497735320648,2.324828200508608,23.94399665422911,4.835256510042559,70.40889105903642
16,6,14.192746899297038,6.522708435647783,9.516395287702565,6.2456264664198935,16.19795569276082,1.7395584462327167,87.5234734498708
9,0,12.792710649956181,7.096981803941123,8.371797945684081,7.987551692783258,14.968294653882923,2.6633672140475184,72.42030414764012
16,0,13.526635911997479,4.481947777820517,8.238447656673255,5.57856047359178,19.051407456904883,1.3159657224277774,75.50087875222661
16,5,8.136175817384999,7.290091423082737,4.32204645263382,9.413232996111214,20.05027286276063,3.7353543896509507,61.18493946055682
20,5,3.45163903415382,2.2881215732290414,7.115351363583424,4.251614255098422,19.77802450194732,1.071634678221364,43.6496817609868
17,4,4.8586845236235865,5.164419086454904,4.486126695384539,2.290070480432365,11.902696243926304,1.6963200379951182,32.98562513715839
18,2,13.618753764723053,5.973037886229335,5.076797323073201,7.766796480147448,11.368838509545707,2.6287570756701313,64.20951861066696
22,2,1.3876429628296174,5.594788346733346,4.317545264059877,8.713935773936537,19.48975809128737,2.5584491786592674,32.22678319261435
20,3,3.9022311439795305,2.7486582165236175,8.620370156592088,6.145130854431177,21.962112200681393,1.4816920714276423,41.546803460545085
19,5,11.887292741409736,4.40784304495548,10.972648736737899,1.6334717975884094,11.024619375900446,3.4180380834296344,69.63881722512045
22,1,3.652805174081768,6.562971359082026,7.139708398286135,7.937363249806614,17.72910218943351,2.790340367539939,39.7998659374197
10,2,3.0560398404455875,4.282305906989263,3.3687591675239714,5.6481560279391445,14.571894406301652,2.3283462366524197,30.04071799403792
10,5,1.0872522372684363,3.8212406144319546,3.9023680915821704,8.91996057259928,21.986182066112264,1.3568861103325172,37.5928220691001
11,3,6.743208501741215,2.008896009666114,7.088369492392638,4.316571258047938,8.653441783372818,1.650677700521816,36.4086430868218
14,5,6.05585499181317,0.8425293819327377,2.561818931129607,2.5855919127648113,23.17255982374484,4.271737861241302,46.71245760688561
11,2,1.7484068574525653,2.6233347857061347,3.855150422004108,3.177018729014432,22.8318051931657,3.699337972663697,33.11532048554967
17,6,9.067130555814401,1.150046934314771,8.166313532527179,2.339278067588443,9.048023114721492,3.8482128938140767,51.63111898806767
21,6,8.83876361144731,1.596464885785922,3.1381695834461993,6.196792253312007,17.700068027174314,4.306276435119155,52.56344083837768
23,1,4.4452912021381685,7.318863047329408,5.614173016470546,3.7598347479819023,20.12723347864915,3.0445048806539363,43.48924987418934
13,5,6.988439150992566,6.3150381725482445,10.477468035042243,9.11114106381418,21.92058893732252,1.3150752337853078,61.05961463369429
11,3,9.016373190436552,5.5274927366955176,6.242230062368914,3.455670511379541,12.374217165694121,3.902534306111114,50.767454005043355
19,0,12.984067769474038,5.136173187270746,11.634012302629108,5.492090106556066,18.164200288621664,3.157831457898063,80.61837164827386
14,3,7.503768637634932,5.08174865606846,9.229409063907696,9.26629085341947,10.186262119124134,1.238425242269801,46.7984850568751
10,5,8.936786521862109,2.917793263147253,7.734276576884878,2.4012847705698017,24.383047378283116,3.719385088506612,67.2472867204482
13,5,5.635197084082793,3.480576935299009,10.574141308155102,5.967170124031664,19.036117036357414,1.578184172451472,51.073962760341786
21,1,12.96883952380838,1.9791256400066537,4.034259238604514,6.992749019590686,21.996855062066096,3.9714003882127638,67.93372838301146
10,6,1.6477147706690816,1.584999159509179,4.991886986327786,9.708952869148453,22.51317026114171,3.4885327855648183,38.2330776125669
15,2,11.468131079390433,4.1913011328072,6.825651223674247,6.791406174615509,10.55618082027251,1.7604172632506443,57.23879934929903
17,6,11.264525567210946,1.5414726642259682,5.902624683399566,3.1531405240890082,10.700317722354928,3.0307397857666087,55.441988297291694
8,4,4.68163935701848,7.539391209605211,3.160808766842007,5.610281407801779,10.01148000786473,3.5246642299044706,33.412172913816356
14,6,0.6590075268560727,6.4710002549251895,3.567917857374579,8.534715060854154,13.211501161360562,4.76236765528737,28.308560127522863
21,3,2.8000468578310658,7.785777349175215,7.234700096448037,5.799488827553342,12.133558062957162,2.710550258674558,31.4960437553397
14,4,14.17978660268692,4.0880430323508055,7.2198591534690255,7.987897026426987,13.833385283872271,3.093666157820711,71.85289771795566
15,6,11.018129759624031,7.589155481759338,4.685567844251558,6.255002373168977,18.14231031017914,2.420701833970144,69.15941810789904
13,5,7.9695678371573875,1.592379537596468,5.561301563400827,6.296448051221618,14.511747495281321,1.2908083719892636,47.52455986894782
16,5,14.286325407166299,0.20353700280771125,5.355862440402796,6.2942263938411065,23.334922925419242,2.216048398921961,81.24080670425514
10,4,7.110836928556156,5.746291447227888,3.841586722230109,9.473848903496856,12.4298582044655,3.2314066058659807,43.35937616692298
19,3,2.702587188927446,5.891182743893098,9.999203181847479,7.326898918689965,17.492350834682988,4.82290635799237,37.62484561953079
20,6,13.113528936535154,5.630967634008351,6.527725489599303,8.720230738769313,19.92821337387167,2.3922052659337223,80.13120486663264
8,6,6.517890966666791,1.976890684011094,7.106615029938052,9.68785646672907,13.676881466923621,4.08618525739811,50.89210052695705
23,2,6.306861809961858,5.921717387599744,5.643112263904976,1.4118963662159398,18.643382068154523,3.277733319956562,46.54889545696449
15,6,4.498660760257502,1.229964941056231,2.7390961088387096,5.072628960793234,8.88570004063089,1.809915212304972,29.488903247957346
8,5,14.453699549048585,7.483458799388744,3.7476972217434437,8.93989752548433,21.177602341744844,4.663191313254179,79.24310754601271
11,3,1.9334560025199072,6.860034770072931,7.769537881718567,6.650245182740768,23.30858690931676,3.8724614678031273,39.81486796853085
21,3,13.015122128924874,3.9863844699582076,8.968126889036117,6.4466514058513855,16.85510489018607,2.58504991047525,73.31672817473289
14,0,11.94240273650702,6.896424757427335,8.835964428210273,9.541313012486615,19.519107095474503,2.110283309122284,74.6381861660616
16,0,9.891601092242716,6.746789126023086,8.068687691464152,2.545042558217587,14.48482532464256,4.015806234124918,59.35451123787338
10,0,4.6985989695881045,1.647011015973276,4.804668142257965,3.305410052503303,21.570284340536904,1.0187987552542754,39.52169428802783
20,6,1.714645998669205,2.3492039823245783,9.516105491793288,8.5626511843959,8.652544241203637,2.686368040528514,25.036136145509126
12,6,4.191762424552309,3.4445246849269147,5.549467746914366,3.603381676394947,9.270335567074545,4.9050691624786715,35.636890746067735
17,2,5.713626290397508,6.5204990708806525,8.730521018140525,3.0819916436149475,10.893024636733102,1.5268953423622786,39.563974946414376
18,4,13.857527807638997,2.9148753199558923,9.820993575897596,5.298295899734517,9.948542013783351,1.406812001602757,69.63136029606402
14,1,10.989445879340831,3.406689963395017,2.5733548343906536,4.711865792646696,24.604570231540873,2.906285084637655,61.912200732853236
12,6,7.7838079954903145,4.511848049268184,11.120498417400501,3.5046920749702926,19.51777126490859,4.749672715034771,63.03528135078447
12,2,9.707025472733054,2.6765651739347662,8.106352436961025,6.765760470898035,22.3801621520665,2.0769002092744473,63.66044165843342
20,3,14.213207297493275,1.8363065392553022,6.912317003251898,1.6355079496230633,20.35698435591366,3.775007263572554,74.47413301870529
18,1,1.6801381406221942,0.014574678751384518,10.01586106986597,6.964275376203205,16.264850201609285,3.4749616941129795,26.827823285281553
21,6,2.861939294677446,0.4262201164628827,8.768083604169291,9.359336306495797,17.80665780760564,4.24953623925478,40.53941557476717
22,3,10.117996086381753,6.671300595823038,2.7037291888078263,4.895751842609989,17.597974149625664,2.3173505495032347,54.96085387242214
23,6,7.005925758220091,3.046654831140029,3.7646982143623235,9.3625765232892,19.072327762597396,1.5111083741928,52.47029182262654
23,3,1.890651751442519,1.2888557888718566,6.969155934280428,1.1607311353927567,16.881252412447385,4.088236676330991,27.00774113191799
9,4,0.6717286057813223,7.316371377949311,7.131971980188043,9.013549411538524,21.65217748263016,3.8787418651201993,34.54664429467305
8,0,2.39039893183902,6.480109611519361,5.501147997983229,6.917721392707958,18.552464194176697,1.17448878601276,34.347600768548624
21,3,11.443917342165602,1.473377620504734,7.259557877513986,5.204052536526107,8.306184197716163,3.9015038157721786,54.068314362018455
12,0,5.93275402118444,5.688638604885089,11.225744060158567,9.314900737310188,8.018340892860856,4.666501966238481,42.518794766096285
12,5,7.118817381476056,7.981821718109277,11.023080020810502,6.923037649326384,9.984197619925093,2.9417791986085176,53.25596645328165
21,1,9.926620303173681,0.1658926548291113,8.352247042744516,6.52261365595209,20.475461874221935,3.8796016546183436,61.75774944085873
16,4,7.276639216239428,3.376408858147342,4.647911973349407,6.443246783904525,24.48229051340135,4.191782524093391,54.4770577185713
18,2,1.9470481702889932,6.737056332617718,12.082281463117328,8.911391346449117,22.76645908006583,3.0245874508386152,40.73815330358841
19,4,2.527639333020885,7.774821655679063,7.617519321018021,1.0852993662638886,13.366524200799866,2.132096266226345,30.185269019265423
10,4,5.20258818255201,6.08401924773795,2.6124745014092436,3.0192390604170565,18.347475397193023,3.6687398883343323,41.00004725929321
10,2,10.20169754564258,2.710815009081382,8.332028412848643,6.33633403709588,15.610756748832546,3.6740107529202874,59.77168327923035
22,1,5.935004323883312,5.8933135375136985,9.247859111735448,7.599337102732325,9.215123005470646,4.69565487650789,41.627825786485566
8,4,13.452151672401294,0.8251441480296844,3.9281733857805916,4.078489312765834,22.660343807438053,3.5808283247779675,67.89115689023538
23,5,1.4456076083397473,5.543849226994381,9.311714211939428,4.188370291150337,11.251642243744769,2.535142878351126,26.547010405627194
14,0,11.109348334342512,3.5198069295326304,4.401711363835885,3.251319778116454,11.185024414661388,1.661545886912728,50.91543139224808
23,1,7.324974964933046,0.8205374685401878,2.836208844096329,2.0111058864790454,17.09235696246666,2.23761639388336,40.89963812926591
8,6,10.474685855325117,3.0079745726195517,6.222877154339352,2.342548301084287,10.51376234283021,3.036651223579033,57.545514729387676
12,3,3.459421361952537,2.9513955320678837,9.368014292116547,4.551373531336797,8.492104697163036,1.1546194601891342,26.305682631377984
20,0,14.442669457530933,7.155741130835998,9.917907525025953,3.2474188376220594,10.853622548676233,3.010755640022817,76.65065158261666
20,6,14.172869754610883,4.5271877860365946,7.9226036002961235,3.046476327664192,18.09703037598009,3.4689804932393207,80.16602062816607
10,3,5.359589616801701,4.853213492970921,5.160174075890223,8.511299395837321,22.49843404300067,1.2181153739158885,47.090888694795396
8,2,6.144859244650065,5.130651166611317,2.6217034523463205,6.446957446492211,24.13427497249064,2.6952348258665375,49.29914846866798
22,6,3.7679479096451485,2.9034101711406253,4.720205545286016,2.4821933030519148,14.625209493907551,4.424415092527521,35.54433173329237
15,5,14.546606915694442,0.30905414943898446,7.436717390146293,5.5565901136744476,13.535943056314657,3.3202870082177913,73.15508504105406
18,6,1.6640864174403258,2.870744294298861,9.442800953526092,9.516976886242658,21.516315373912605,3.9817692782067735,42.352155887362514
22,4,14.61018897611906,7.591765436503388,8.681851030679155,3.263331175091976,21.51417020516825,3.3666283412764484,85.8018911509449
13,3,1.4587421730566525,4.560332453716599,7.51781126760759,4.780381367801359,18.26884694107135,2.278566584143347,29.782348290869294
10,2,6.984715645986357,6.92633346199231,4.640034004943088,5.60269437859348,24.05938343198645,4.927500053116937,56.06819537351791
8,0,10.53955832198005,4.285565100570865,3.0688220956442116,2.3619756164073857,17.30243419014049,4.727704981905852,55.00383166994594
11,2,2.2392980694658506,0.3496827553067199,4.92331269828666,4.47391744955999,24.39028807581628,2.7593527386997128,34.64384575104164
9,2,8.287797411372653,4.650456943822577,5.547390440102564,6.8422323698191665,21.830582605916767,2.32344891313611,56.38118307632358
14,1,6.373915892209515,2.5920090341789823,2.113615007016251,8.473999973208496,21.12507543894668,1.4452383320640987,44.41909219729327
15,4,9.96600411171476,2.790788331267839,3.959866429020262,6.4027869296313025,10.613011598839321,1.9378920952213123,46.570041436659125
14,5,12.155401054241747,2.3504602791690736,7.000345828417576,3.278716697611297,8.682483356609923,2.478981695013004,60.2027036554578
19,6,2.9586662589323764,4.8678407453728045,12.082097105501461,4.883978786822853,13.761426199973975,3.077631016484768,40.38814398470625
21,2,6.677390934579961,2.455232406739605,2.5093640424389765,6.249578873690396,22.19125484353459,3.762669645781837,47.118527296655664
16,1,2.797989748714238,0.9971599917625085,2.4914166001795683,9.442061763853387,19.13965741221036,1.7713209952597375,31.696282520253682
21,6,8.519519209333051,3.9692296585241085,8.998314019144203,4.979238817271316,13.06479468255655,1.9193311671569688,55.453234252719135
9,2,10.346141938630495,4.803220170834122,3.542252767571907,7.97369810948296,16.945350089638794,2.1982925746588604,55.641834280427496
11,1,5.903129030041562,7.21953184529695,6.5525849354599455,5.009473603606371,17.847021315060193,3.171646885307894,47.271248043286505
9,5,2.7393311094813013,5.64129773816344,3.563649566665351,5.608893025506178,8.667269308871983,3.030625491986012,26.921489068536737
12,3,12.380135264128063,2.2612509215299266,9.106292812772478,8.371811124858276,12.974125098888585,2.678622179765548,66.494888940305
22,6,5.030697257438256,4.900886465745631,6.138160288938236,5.051931678820633,18.04783766532013,4.842042534862756,45.1245474064207
22,6,9.474519150777585,4.7849367969573295,2.175932224510605,6.8418626551461825,15.826750548298916,1.4443412449209272,55.29318115429734
14,6,7.364031852322442,5.8432825714522565,9.924089037387464,7.9307986690331305,22.063459811705933,3.504743110172347,65.50043858757084
16,0,11.322296172658303,1.480519014246851,5.163468818203562,7.008525846345581,21.809076836273277,4.157969521677746,64.25012347975706
17,5,3.780415325967188,7.271014790287828,5.045746282431254,8.574647771785436,18.50357193282264,3.3002294832649675,45.55900635943258
21,4,14.937004042357938,5.648921471494701,2.6289449229654522,4.4901651123885635,14.173029933852485,4.999622525282982,65.77182215452184
16,0,13.638903809219029,3.494215911022823,5.1994320710822315,5.862423589612101,23.55764550518887,2.044751689685483,73.86856376078993
8,4,13.748951706062991,2.3943643778459007,2.7764062542649075,1.149019664322628,24.0248052603004,2.0659039672528046,67.4162352366027
12,5,0.6330116989565145,3.2121782199583953,6.158598688426527,4.975436630229624,23.96818990600483,1.076858108736951,33.22461242625805
23,0,12.218646408556292,2.978366877949716,4.563572948590802,9.929681969972895,8.54270882997005,1.1735284017127654,53.40178977834135
21,3,9.798503593820412,3.6813196696550268,8.713986101294424,8.813346861206632,13.241417271403472,1.0244996252914111,56.6465894821914
17,5,12.87703346861474,7.203047209119872,3.5884838971114332,7.935408046315857,10.662605102099485,1.0423886114447605,62.3335951729813
12,4,10.234172370497024,6.8968161696615065,6.497103436859687,2.5565974342974904,11.81808607681197,2.1616359229994657,54.74263860283831
20,5,12.437279599383011,4.122968684159545,7.664143275416199,3.073239916500133,18.5532900338426,2.4934325146453697,76.69379936993315
8,6,10.57283801547983,2.6609322714551844,6.69565346332119,1.848040711642462,16.332668257557685,1.4881107309663246,63.32277587640382
9,6,2.2750621693317727,0.33921569504661253,8.576687153642416,2.555473872408968,16.03452679153523,3.3096054388871954,29.560894572711327
17,3,12.287535881972829,0.5787690810874349,2.7055864855663216,3.6251457269812466,24.69672456785956,1.704715934035208,62.805229876250095
20,4,6.76147251994483,1.0029042580692016,11.03324519481939,5.904771837043105,8.88186054370498,3.7330438211845522,41.41596634031532
9,0,5.287959009049446,6.0399682466864,6.114858217288257,2.7313045515616876,18.324868104886633,2.4702070060253996,43.281503033216
19,6,4.79726673697096,1.8801427658723657,11.672176969993966,4.387420348532836,16.92433044302129,2.387445472448587,47.80817499724668
12,3,9.057907808628647,5.918012684619625,7.263646019457359,3.0148369471727534,19.244036180227,1.2003825611316974,57.99687361402557
22,1,1.9805020005013034,4.258728514478056,2.9773570049684936,2.5026130157646316,8.568014393444562,1.9166988352256125,19.51988475430446
15,1,14.382875181540829,1.2374638034405594,9.909418241947783,6.445249037074526,16.34869703303849,1.706917810569701,77.46177850039302
11,4,8.198060145055337,1.7937852817263984,8.474891265456305,2.6663840910109227,11.940119370523579,4.089182847187216,47.13645485699215
